"Date","RH2M","T2M","TS","T2M_MAX","T2M_MIN"
2012-10-02,86.56,13.44,13.19,17.53,8.68
2012-10-03,88.88,14.65,14.36,17.52,12.94
2012-10-04,82.31,14.65,14.9,18.26,11.71
2012-10-05,85.88,16.69,16.6,21.68,12.48
2012-10-06,96.19,15.14,14.69,16.66,14.11
2012-10-07,92.94,15.12,15.08,17.98,12.57
2012-10-08,94.56,17.21,16.91,20.52,14.74
2012-10-09,93.94,16.48,16.28,20.22,13.43
2012-10-10,90,16.51,16.45,20.9,14.1
2012-10-11,91.88,15.72,15.42,18.95,11.3
2012-10-12,79.31,11.82,11.8,15.91,7.44
2012-10-13,83.06,11.32,10.83,14.3,8.71
2012-10-14,85.88,8.22,7.73,12.29,4.05
2012-10-15,85.75,10.06,9.95,14.73,4.4
2012-10-16,78.94,12.05,12.04,15.98,7.8
2012-10-17,88.44,14.08,13.76,15.58,12.61
2012-10-18,90.38,12.77,12.52,15.2,10.44
2012-10-19,92.31,11.79,11.69,15.29,10.15
2012-10-20,95.06,11.6,11.01,14.26,10.02
2012-10-21,93.44,14.19,14.12,18.56,10.98
2012-10-22,94.06,15.33,14.87,20.09,12.4
2012-10-23,92.19,14.55,14.07,19.43,11.07
2012-10-24,90.94,11.66,11.73,16.26,8.93
2012-10-25,93,11.8,11.86,16.07,7.91
2012-10-26,87.31,11.05,11.07,14.8,6.79
2012-10-27,72.75,6.32,6.17,9.02,3.85
2012-10-28,79,6.09,5.8,10.81,1.94
2012-10-29,81.56,8.05,7.47,12.76,4.04
2012-10-30,82.25,7.54,6.78,13.66,2.78
2012-10-31,83.94,7.84,7.44,13.58,2.17
2012-11-01,86.06,8.29,7.92,11.19,5.66
2012-11-02,86.69,8.08,7.68,12.15,5.54
2012-11-03,87.56,8.44,8.01,12.72,6.07
2012-11-04,85.38,9.73,9.39,13.07,7.29
2012-11-05,89.25,7.77,7.37,12.15,4.91
2012-11-06,87.62,6.37,6.01,11.03,2.86
2012-11-07,86.12,7.87,7.15,12.24,3.39
2012-11-08,88.88,7.37,6.54,11.55,3.65
2012-11-09,94.69,6.62,6.6,9.24,4.02
2012-11-10,95.06,7.83,7.3,10.32,3.75
2012-11-11,86.88,6.33,5.63,10.76,2.97
2012-11-12,93.88,7.24,6.39,11.52,2.47
2012-11-13,92.56,8.78,8.54,13.66,4.25
2012-11-14,89.94,5.71,5.7,11.64,2.51
2012-11-15,94.12,8.18,8.16,14.05,5.2
2012-11-16,95.19,9.33,9.16,15.3,6.46
2012-11-17,96.38,9.73,9.13,12.74,7.55
2012-11-18,88.5,7.48,6.97,11.37,4.18
2012-11-19,89.5,8.03,7.65,11.68,4.39
2012-11-20,93.19,10.03,9.73,13.47,7.65
2012-11-21,91,8.83,8.3,12.18,4.83
2012-11-22,84.06,10.23,9.71,13.36,6.63
2012-11-23,94.5,9.18,8.72,11,7.47
2012-11-24,94.12,10.16,9.73,13.23,7.28
2012-11-25,81.38,9.37,8.9,12.71,5.32
2012-11-26,88.81,8.39,8.01,10.37,5.77
2012-11-27,93.38,6.92,6.62,8.69,5.47
2012-11-28,88.06,6.26,5.88,8.32,4.81
2012-11-29,86.12,3.24,2.71,6.61,-0.73
2012-11-30,88.88,2.24,0.37,6.82,-0.97
2012-12-01,93,3.59,2.13,8.08,0.05
2012-12-02,94.62,5.73,5.28,8.69,3.08
2012-12-03,96.75,8.94,8.44,11.94,6.23
2012-12-04,92.56,5.28,4.88,7.53,3.31
2012-12-05,90.88,3.54,3.01,7.55,-0.85
2012-12-06,89.44,2.72,2.16,6.83,-0.02
2012-12-07,84.38,6.5,5.9,8.86,3.9
2012-12-08,85.19,4.7,3.65,7.46,1.99
2012-12-09,96.38,3.41,3.03,6.67,0.57
2012-12-10,90.94,4.08,3.44,8.15,-0.65
2012-12-11,92.56,0.73,0.37,5.45,-3.11
2012-12-12,86.94,-2.08,-2.19,1.81,-4.11
2012-12-13,96.62,2.02,1.76,6.85,-3.69
2012-12-14,88.69,9.17,8.52,13.89,3.52
2012-12-15,91.75,8.76,8.07,10.75,7.83
2012-12-16,93.38,8.98,8.29,10.67,7.54
2012-12-17,91.06,8.05,7.49,9.79,6.53
2012-12-18,95.88,5.6,4.9,9.63,3.42
2012-12-19,96.94,9.41,9.05,11.74,4.98
2012-12-20,93.25,9.55,9.12,11.73,6.85
2012-12-21,97.12,7.52,7.09,9.59,6.4
2012-12-22,95.31,12.08,11.71,14.36,7.94
2012-12-23,92.69,12.77,12.37,13.99,11.3
2012-12-24,94.12,10.04,9.68,13.37,7.85
2012-12-25,91.31,8.9,8.35,11.35,6.69
2012-12-26,93.12,8.86,8.55,11.57,5.33
2012-12-27,86.88,9.33,8.8,11.69,6.05
2012-12-28,95.94,10.24,9.8,12.47,6.23
2012-12-29,92.38,8.83,8.36,11.07,7.23
2012-12-30,91,7.74,7.18,10.58,5.55
2012-12-31,93.56,9.88,9.41,11.19,7.58
2013-01-01,93.62,6.25,5.9,8.49,4.12
2013-01-02,94.62,6.62,6.19,9.36,3.8
2013-01-03,97.5,8,7.83,9.71,6.64
2013-01-04,94.94,8.23,7.92,9.84,7.01
2013-01-05,94.06,7.58,7.33,8.53,6.69
2013-01-06,94.62,6.24,6.34,6.88,5.62
2013-01-07,94.94,5.8,5.88,6.93,4.33
2013-01-08,94.62,4.9,4.85,6.55,3.96
2013-01-09,97.12,7.11,6.89,8.71,5.47
2013-01-10,94.06,8.33,7.87,10.94,6.27
2013-01-11,92.31,6.51,6.05,9.15,3.87
2013-01-12,92.25,6.25,5.37,8.62,3.94
2013-01-13,93.56,3.38,2.79,6.57,0.72
2013-01-14,93.31,2.85,2.36,5.58,0.37
2013-01-15,86.06,3.23,2.51,5.9,1.14
2013-01-16,91.56,-0.29,-0.55,2.7,-5.29
2013-01-17,80.69,-1.2,-1.74,3.59,-4.22
2013-01-18,90.88,-1.54,-1.56,0.11,-2.79
2013-01-19,94.06,0.32,0.11,1.8,-1
2013-01-20,93.25,-0.06,-0.83,3.34,-2.17
2013-01-21,97.38,0.32,-0.1,2.59,-1.28
2013-01-22,95.5,3.87,3.15,7.3,1.29
2013-01-23,93.81,2.86,2.12,6.8,0.48
2013-01-24,94.44,0.71,0.32,5.1,-2.9
2013-01-25,92.56,-0.16,-0.12,4.05,-3.68
2013-01-26,90.25,6.28,5.66,9.36,2.08
2013-01-27,88.62,8.51,8.07,11.05,5.96
2013-01-28,92.81,7.38,6.96,10.12,3.55
2013-01-29,93.88,11.92,11.58,13.82,10.26
2013-01-30,87.81,10.26,9.77,13.14,4.08
2013-01-31,93.62,9.62,9.26,12.01,6.86
2013-02-01,92.75,8.4,8.01,11.84,5.47
2013-02-02,82.44,4.15,3.66,7.04,-0.76
2013-02-03,91.88,4.26,3.68,8.78,-1.25
2013-02-04,91.06,8.76,8.33,11.56,6.29
2013-02-05,86.56,5.4,4.99,6.15,4.47
2013-02-06,82,5.17,4.73,7.14,2.45
2013-02-07,83.38,2.9,2.48,6.49,-0.51
2013-02-08,88.88,2.91,2.7,6.46,0.36
2013-02-09,96.94,4.05,3.65,6.47,1.6
2013-02-10,96.19,6.27,5.95,9.29,3.87
2013-02-11,87.75,4.03,3.93,8.2,0.99
2013-02-12,91.44,3.25,2.97,7.06,0.55
2013-02-13,91.75,2.69,2.69,5.99,-1.29
2013-02-14,91.19,7.54,7.11,11.59,4.13
2013-02-15,86.5,6.48,5.65,10.62,3.74
2013-02-16,89.06,4.73,4.05,10.6,0.64
2013-02-17,83.19,2.8,2.68,8.76,-0.34
2013-02-18,85.5,1.96,1.88,9.42,-2.2
2013-02-19,89.25,2.08,2.01,10.9,-2.52
2013-02-20,84.75,2.97,3,9.79,-1.46
2013-02-21,78.44,-0.76,-0.8,4.73,-4.56
2013-02-22,78.25,-1.85,-1.79,2.69,-4.64
2013-02-23,80.88,-1.18,-1.16,2.28,-3.8
2013-02-24,82.25,0.68,0.41,3.63,-1.56
2013-02-25,85.06,2.54,2.37,6.25,-0.28
2013-02-26,86.5,2.56,2.52,5.78,-0.76
2013-02-27,91.56,2.5,2.52,6.12,-1.42
2013-02-28,87.62,2.6,2.8,7.01,-0.5
2013-03-01,85.31,2.38,2.66,7.67,-1.1
2013-03-02,85.62,1.96,2.3,7.24,-2.04
2013-03-03,84.25,1.7,1.94,8.13,-2.29
2013-03-04,87,4.84,5.04,13.36,-1.9
2013-03-05,88.38,9.01,8.87,14.05,4.57
2013-03-06,92.62,8.88,8.69,12.07,6.89
2013-03-07,91.44,10.43,10.24,15.73,6.68
2013-03-08,88.5,10.83,10.87,15.05,7.03
2013-03-09,84,9.53,9.69,14.8,6.26
2013-03-10,91.19,9.07,8.97,13.24,6.13
2013-03-11,93.31,5.69,5.61,9.77,-1.41
2013-03-12,79.88,-0.38,-0.25,1.3,-1.42
2013-03-13,84.25,1.52,1.37,5.81,-3.04
2013-03-14,82.31,1.56,1,6.13,-1.58
2013-03-15,86.69,3.65,3.12,8.84,-3.67
2013-03-16,91.75,6.39,6.03,8.94,4.8
2013-03-17,83.06,6.05,5.9,9.08,3.51
2013-03-18,86.25,5.69,5.59,9.16,3.46
2013-03-19,91.75,5.03,4.83,8.69,1.94
2013-03-20,83.81,5.58,5.48,10.76,1.68
2013-03-21,95.44,6.52,6.27,8.29,3.8
2013-03-22,89.88,8.6,8.4,14.37,4.26
2013-03-23,83.94,8.73,9.26,14.26,4.87
2013-03-24,88.62,7.23,7.46,11.67,4.17
2013-03-25,81.25,6.41,7.19,11.27,2.64
2013-03-26,78.62,4.7,5.36,9.35,0.55
2013-03-27,78.38,3.69,4.26,8.23,-0.1
2013-03-28,76.81,2.73,3.23,7.64,-1.57
2013-03-29,89.5,2.47,2.6,5.48,-0.69
2013-03-30,85.25,2.81,3,7.07,-2.24
2013-03-31,76.81,1.89,2.37,8.26,-3.78
2013-04-01,73.75,2.98,3.14,10.12,-3.25
2013-04-02,74.25,3.65,4,10.76,-1.7
2013-04-03,74.69,3.23,3.67,9.81,-2.1
2013-04-04,83.75,3,3.34,6.98,-0.02
2013-04-05,90.5,2.7,2.85,5.48,0.73
2013-04-06,77.69,4.2,4.62,9.84,-0.06
2013-04-07,79.56,4.15,4.42,8.78,-0.55
2013-04-08,84.88,7.19,7.3,11.17,2.53
2013-04-09,86.81,8.65,8.25,11.27,5.91
2013-04-10,94.69,9.41,9.15,11.87,5.98
2013-04-11,85.75,10.67,10.65,14.97,8.18
2013-04-12,84.75,9.72,9.57,13.12,5.12
2013-04-13,92.12,9.95,9.65,13.36,4.98
2013-04-14,82.5,13.44,13.42,19.67,8.96
2013-04-15,83.06,11.26,11.3,16.3,7.37
2013-04-16,91.19,11.48,11.33,14.74,8.55
2013-04-17,83.44,13.74,13.76,21.83,8.13
2013-04-18,79.56,10.01,10.14,14.01,4.27
2013-04-19,80,7.9,8.47,13.24,3.38
2013-04-20,75.12,8.49,9.13,14.93,2.01
2013-04-21,74.5,7.37,8.15,13.82,0.33
2013-04-22,81.56,10.03,10.9,14.78,5.37
2013-04-23,84.31,13.37,14.02,19.61,9
2013-04-24,80.62,14.66,15,21.38,7.92
2013-04-25,77.12,15.49,15.38,22.89,7.69
2013-04-26,77,8.9,9.26,12.02,5.19
2013-04-27,75.12,6.4,6.76,10.65,2.36
2013-04-28,71.56,7.15,7.43,12.45,2.05
2013-04-29,75.75,7.91,8.15,14.33,1.51
2013-04-30,76.06,9.36,9.53,15.43,4.07
2013-05-01,84.56,10.09,10.26,14.92,6.69
2013-05-02,90.06,9.24,9.35,11.97,6.84
2013-05-03,78.75,10.49,11.06,17.22,4.38
2013-05-04,83.5,10.62,11.33,16.7,5.24
2013-05-05,79.38,12.42,13.19,18.59,6.36
2013-05-06,74.56,14.59,14.94,20.93,6.67
2013-05-07,81.12,15.2,15.35,19.65,10.81
2013-05-08,84.81,13.74,13.9,17.73,6.69
2013-05-09,75.81,10.51,10.93,15.21,5.54
2013-05-10,82.25,11.18,11.49,15.92,7.28
2013-05-11,80.38,11.12,11.54,15.86,7.21
2013-05-12,81.88,10.85,11.54,15.61,5.87
2013-05-13,81.94,12.34,12.64,16.57,8.13
2013-05-14,82.94,9.73,9.74,13.19,5.81
2013-05-15,79.44,9.34,9.9,13.54,5.05
2013-05-16,73.19,9.33,9.73,13.42,4.23
2013-05-17,74.31,10.9,11.15,16.05,4.4
2013-05-18,77.5,11.07,11.57,16.4,6.42
2013-05-19,89.62,10.37,10.48,14.01,8.26
2013-05-20,86.94,11.59,11.8,15.23,8.98
2013-05-21,87.19,13.86,14.3,18.47,9.95
2013-05-22,80.81,12.92,13.32,16.5,8.95
2013-05-23,71.62,9.56,10.19,13.28,5.93
2013-05-24,76.62,8.94,9.4,12.51,4.95
2013-05-25,73.56,9.93,10.59,14.55,4.8
2013-05-26,69.5,10.62,11.47,17.2,2.98
2013-05-27,73.12,11.71,12.14,17.83,3.75
2013-05-28,82.25,10.3,10.68,13.61,6.89
2013-05-29,84.94,10.4,10.98,14.69,6.34
2013-05-30,89.56,12.28,12.29,15.51,8.61
2013-05-31,83.31,13.18,13.69,18.03,9.12
2013-06-01,81.12,12.76,13.3,17.65,8.08
2013-06-02,77.31,13.26,13.69,18.37,7.87
2013-06-03,72.38,12.8,13.29,18.6,7.27
2013-06-04,75.12,13.13,13.8,19.47,6.76
2013-06-05,77.25,15.91,16.49,22.63,7.89
2013-06-06,77.12,19.12,19.19,25.18,11.83
2013-06-07,83.19,19.25,19.05,23.67,14.12
2013-06-08,80.94,18.12,17.98,23.26,12.68
2013-06-09,84.31,14.65,15.34,19.07,10.7
2013-06-10,81.88,14.46,15.24,20.08,10.04
2013-06-11,88.88,16.09,16.23,20,13.35
2013-06-12,87.94,16.9,17.14,20.1,14.2
2013-06-13,80.81,14.37,14.59,18.61,10.08
2013-06-14,76.56,14.22,14.7,20,9.23
2013-06-15,77.12,13.92,14.22,18.04,10.26
2013-06-16,80.81,14.83,14.85,18.83,9.65
2013-06-17,89.38,17.08,17.08,21.98,13.04
2013-06-18,81.06,14.75,15.36,20.05,9.86
2013-06-19,84.94,17.9,18.18,24.87,12.85
2013-06-20,81.44,16.69,17.34,20.94,12.89
2013-06-21,83.69,15.62,15.9,20.4,10.44
2013-06-22,82,15.23,15.51,20.21,11.84
2013-06-23,76.12,13.76,14.12,17.45,9.79
2013-06-24,77.94,13.24,13.92,18.71,8.4
2013-06-25,76.56,13.62,14.51,19.29,6.87
2013-06-26,75.25,14.05,14.6,19.51,7.55
2013-06-27,78.69,14.69,15.22,20.17,8.8
2013-06-28,82.44,16.75,17.32,22.3,11.36
2013-06-29,79.81,16.18,16.91,21.67,10.85
2013-06-30,81.25,17.42,18.57,24.3,10.01
2013-07-01,82.94,15.65,16.27,21.33,11.33
2013-07-02,87.69,15.26,15.54,21.33,10.37
2013-07-03,83,16.65,17.08,20.76,12.4
2013-07-04,84.19,18.36,18.9,24.37,11.85
2013-07-05,83,17.83,18.51,22.93,13.02
2013-07-06,76.44,18.81,19.3,25.2,11.35
2013-07-07,79.25,20.81,20.99,27.37,13.71
2013-07-08,74.25,21.08,21.1,26.94,15.4
2013-07-09,77.25,21.1,21.26,27.51,14.61
2013-07-10,75.81,19.75,20,26.39,13.41
2013-07-11,76.31,17.62,18.12,23.47,11.98
2013-07-12,76.62,18.07,18.43,25.05,10.7
2013-07-13,77.69,19.02,19.25,25.49,12.08
2013-07-14,77.88,20.3,20.65,27.83,12.75
2013-07-15,76.5,19.91,20.36,26.86,12.86
2013-07-16,77.62,21.1,21.54,27.48,14.51
2013-07-17,74.56,20.69,21,27.01,13.74
2013-07-18,75.88,21.3,21.58,27.41,14.37
2013-07-19,81.44,20.84,20.85,25.67,15.6
2013-07-20,81.88,21.96,21.9,27.37,17.06
2013-07-21,79.94,24.17,23.96,30.28,17.98
2013-07-22,76.56,23.5,23.87,29.01,19.05
2013-07-23,85.56,19.08,19.29,22.21,15.99
2013-07-24,75.31,19.84,20.26,25.55,14.39
2013-07-25,80.06,20.96,21.39,25.29,16.28
2013-07-26,78,20.56,21.29,25.58,14.74
2013-07-27,88.12,18.3,18.19,21.3,14.37
2013-07-28,80.75,18.21,18.14,22.75,13.23
2013-07-29,81.5,18.05,18.19,22.14,14.54
2013-07-30,86.62,18.98,19.11,22.66,14.12
2013-07-31,82.06,21.23,21.49,26.11,16.32
2013-08-01,78.25,22,21.93,29.08,15.42
2013-08-02,80.31,19.4,19.57,24.61,14.97
2013-08-03,73.44,18.01,18.36,22.77,13.71
2013-08-04,76.88,18,18.17,23.76,11.97
2013-08-05,77.62,18.3,18.41,23.87,13.15
2013-08-06,76.06,17.57,18.39,22.46,10.9
2013-08-07,78.88,17.65,17.77,21.77,13.79
2013-08-08,78.44,18.65,19.5,23.9,12.3
2013-08-09,79.19,18.26,18.63,23.73,12.83
2013-08-10,74.56,17.65,18.45,23.12,11.88
2013-08-11,78,18.73,19.3,23.59,14.65
2013-08-12,76.12,16.36,17.07,21.73,11.37
2013-08-13,76.12,15.95,16.62,21.76,9.87
2013-08-14,74.25,17.73,18.51,24.41,10.73
2013-08-15,73.12,19.79,20.26,26.19,12.61
2013-08-16,78.56,17.92,17.79,22.89,13.67
2013-08-17,81.5,19.52,19.93,24.26,14.62
2013-08-18,78.44,19.28,19.27,24.3,14.51
2013-08-19,77,16.93,17.6,22.65,12.19
2013-08-20,74.12,17.4,18.07,24.15,10.95
2013-08-21,73,18.88,19.37,25.89,10.73
2013-08-22,68.25,20.58,20.62,27.46,14.9
2013-08-23,69.56,20.45,20.58,28.36,13.6
2013-08-24,73.69,16.94,17.43,21.1,12.73
2013-08-25,82.62,16.63,17.31,21.09,12.43
2013-08-26,80,17.74,18.38,22.91,13.73
2013-08-27,78.25,17.73,18.01,23.57,12.2
2013-08-28,72.62,17.08,17.26,23.36,10.94
2013-08-29,75.88,16.09,16.31,22.04,10.28
2013-08-30,78.75,17.98,18.5,24.38,11.79
2013-08-31,80.75,16.94,17.4,23.26,10.85
2013-09-01,73.94,14.91,15.15,20.6,9.3
2013-09-02,77.19,15.63,16,23.21,9.44
2013-09-03,73.75,16.62,16.87,24.56,8.91
2013-09-04,64.94,20.19,19.33,28.48,11.41
2013-09-05,62.44,19.8,19.25,26.98,14.22
2013-09-06,73.75,15.3,15.55,20.52,11.22
2013-09-07,66,13.67,13.95,19.25,8.18
2013-09-08,71.75,13.15,13.39,19.31,6.24
2013-09-09,81.06,16.53,16.63,22.44,11.87
2013-09-10,75.31,14.19,14.61,19.05,10.4
2013-09-11,78.31,14.42,15.02,19.59,9.79
2013-09-12,86,16.58,17.01,22.2,12.35
2013-09-13,83.06,17.98,18.2,23.2,14.36
2013-09-14,83.88,13.96,14.12,16.17,10.44
2013-09-15,79.25,14.19,14.37,18.08,10.18
2013-09-16,73.88,13.01,12.86,16.44,9.57
2013-09-17,87.38,14.5,14.33,20.75,8.45
2013-09-18,79.75,15.12,15.19,19.37,10.6
2013-09-19,85.44,14.42,14.47,18.88,10.15
2013-09-20,80.5,14.37,13.92,19.68,9.64
2013-09-21,80.12,16.82,16.3,23.36,9.41
2013-09-22,86,18.26,18.46,24.56,12.87
2013-09-23,80.75,17.77,17.72,24.94,12.54
2013-09-24,76.44,17.31,17.01,24.34,9.92
2013-09-25,74.06,18.94,18.22,24.92,12.66
2013-09-26,84.12,19.32,18.83,24.27,15.4
2013-09-27,88.12,19.8,19.62,24.51,15.32
2013-09-28,91.88,19.18,18.98,22.29,15.65
2013-09-29,84.88,17.29,17.06,21.73,13.33
2013-09-30,91.25,16.46,16.33,19.79,13.05
2013-10-01,93.25,16.96,16.76,20.52,13.82
2013-10-02,85.5,17.49,17.27,21.48,14.24
2013-10-03,89.31,18.81,18.51,24.26,15.23
2013-10-04,82.88,17.48,17.37,21.13,14.4
2013-10-05,84,14.78,14.9,19.65,10.37
2013-10-06,80.69,15.12,14.94,20.26,11.03
2013-10-07,78.06,14.47,14.19,20.43,8.61
2013-10-08,84.62,14.18,13.91,19.87,9.26
2013-10-09,88.88,12.75,12.33,17.47,8.67
2013-10-10,74.12,9.93,9.93,13.75,6.73
2013-10-11,83.69,9.15,8.96,14.08,5.8
2013-10-12,84.19,9.23,9.2,13.75,5.92
2013-10-13,81.38,9.3,9.47,15.64,4.22
2013-10-14,86.81,11.9,11.64,17.3,7.11
2013-10-15,94.31,13.61,13.31,18.19,9.98
2013-10-16,87.62,15.05,14.63,20.26,11.84
2013-10-17,87.44,14.22,13.89,18.65,11.28
2013-10-18,83.69,14,13.68,19.51,10.05
2013-10-19,90.56,15.84,15.49,19.3,14.42
2013-10-20,88.25,15.04,14.43,17.3,13.52
2013-10-21,88.25,16.16,15.81,20.43,14.16
2013-10-22,85.44,16.81,16.42,21.04,14.37
2013-10-23,85.75,15.05,14.66,18.97,11.04
2013-10-24,87.88,14.94,14.55,20.05,10.88
2013-10-25,91.31,16.05,15.66,18.65,13.93
2013-10-26,87.38,15.37,15.03,19.06,12.83
2013-10-27,82.88,15.32,14.84,16.9,13.86
2013-10-28,76.69,13.28,12.86,16.14,8.04
2013-10-29,85.38,8.94,8.51,13.48,5.85
2013-10-30,86.62,9.11,8.79,14.61,4.37
2013-10-31,92.94,11.6,10.98,14.51,9.38
2013-11-01,96.06,13.23,12.79,15.59,10.62
2013-11-02,88.06,12.42,11.98,15.42,7.91
2013-11-03,84.5,10.4,10.12,13.96,6.86
2013-11-04,84,10.51,10.07,13.69,6.4
2013-11-05,89.38,12.31,11.9,15.81,8.56
2013-11-06,91.38,14.62,14.3,16.97,13.45
